	set1_id	set1_country	set1_city	set1_orgvisibility	set2_id	set2_country	set2_city	set2_orgvisibility	set1_orgname_with_city	set2_orgname_with_city	similarity
376	60010328	Brazil	Santa Luiza	true	60004200	Brazil	Santa Luiza	true	Escola Superior de Ciencias da Santa Casa de Misericordia de Vitoria, Escola de Medicina, Santa Luiza	Escola Superior de Ciencias da Santa Casa de Misericordia de Vitoria, Santa Luiza	0.9534625892455924
377	60004200	Brazil	Santa Luiza	true	60010328	Brazil	Santa Luiza	true	Escola Superior de Ciencias da Santa Casa de Misericordia de Vitoria, Santa Luiza	Escola Superior de Ciencias da Santa Casa de Misericordia de Vitoria, Escola de Medicina, Santa Luiza	0.9534625892455924
378	60304553	United States	Austin	true	60327420	United States	Austin	true	Faeth Therapeutics, Inc., Austin	Faeth Therapeutics Inc., Austin	1.0
379	60327420	United States	Austin	true	60304553	United States	Austin	true	Faeth Therapeutics Inc., Austin	Faeth Therapeutics, Inc., Austin	1.0
380	60292314	Italy	Bergamo	true	60292667	Italy	Bergamo	true	Idea Bioprocess Technology SRLS, Bergamo	IDEA BIOPROCESS TECHNOLOGY srls, Bergamo	1.0
381	60292667	Italy	Bergamo	true	60292314	Italy	Bergamo	true	IDEA BIOPROCESS TECHNOLOGY srls, Bergamo	Idea Bioprocess Technology SRLS, Bergamo	1.0
382	60138445	United States	Bloomington	true	60021121	United States	Bloomington	true	Indiana University, Bloomington	Indiana University Bloomington, Bloomington	1.0
383	60021121	United States	Bloomington	true	60138445	United States	Bloomington	true	Indiana University Bloomington, Bloomington	Indiana University, Bloomington	1.0
384	60302970	China	Shangrao	true	60302258	China	Shangrao	true	Jiangxi Haoze Optical Film Technology Co.,Ltd., Shangrao	Jiangxi Haoze Optical Film Technology Co.,Ltd, Shangrao	1.0
385	60302258	China	Shangrao	true	60302970	China	Shangrao	true	Jiangxi Haoze Optical Film Technology Co.,Ltd, Shangrao	Jiangxi Haoze Optical Film Technology Co.,Ltd., Shangrao	1.0
386	60296831	Canada	Laval	true	60298655	Canada	Laval	true	Klox Technologies, Inc., Laval	Klox Technologies Inc., Laval	1.0
387	60298655	Canada	Laval	true	60296831	Canada	Laval	true	Klox Technologies Inc., Laval	Klox Technologies, Inc., Laval	1.0
388	60009742	United States	Burlington	true	60000856	United States	Burlington	false	Medical Center Hospital of Vermont, Burlington	Medical Center Hospital of Vermont, Burlington	1.0
389	60000856	United States	Burlington	false	60009742	United States	Burlington	true	Medical Center Hospital of Vermont, Burlington	Medical Center Hospital of Vermont, Burlington	1.0
390	60298229	United States	Newport Beach	true	60298228	United States	Newport Beach	true	Miradry, Inc., Newport Beach	Miradry, Inc, Newport Beach	1.0
391	60298228	United States	Newport Beach	true	60298229	United States	Newport Beach	true	Miradry, Inc, Newport Beach	Miradry, Inc., Newport Beach	1.0
392	60288452	United States	Austin	true	60150620	United States	Austin	false	Oden Institute for Computational Engineering and Sciences, Austin	Oden Institute for Computational Engineering & Sciences, Austin	1.0
393	60150620	United States	Austin	false	60288452	United States	Austin	true	Oden Institute for Computational Engineering & Sciences, Austin	Oden Institute for Computational Engineering and Sciences, Austin	1.0
394	60304667	United States	Norristown	false	60304081	United States	Norristown	true	Rheogene Inc, Norristown	RheoGene, Inc., Norristown	1.0
395	60304081	United States	Norristown	true	60304667	United States	Norristown	false	RheoGene, Inc., Norristown	Rheogene Inc, Norristown	1.0
396	60327208	Germany	Planegg	true	60327239	Germany	Planegg	true	TOPLAB GmbH, Planegg	TOPLAB, GmbH, Planegg	1.0
397	60327239	Germany	Planegg	true	60327208	Germany	Planegg	true	TOPLAB, GmbH, Planegg	TOPLAB GmbH, Planegg	1.0
398	60079364	United States	Houston	true	60315237	United States	Houston	true	Waste Management, Inc., Houston	Waste Management, Houston	1.0
399	60315237	United States	Houston	true	60079364	United States	Houston	true	Waste Management, Houston	Waste Management, Inc., Houston	1.0
400	60032936	Argentina	Cordoba	true	60031142	Spain	Cordoba	true	Hospital Universitario Reina Sofia, Cordoba, Cordoba	Hospital Universitario Reina Sofia, Cordoba	1.0
401	60301410	United States	Lake Forest	true	60314905	United States	Lake Forest	true	Hospira, Inc., Lake Forest	Hospira Inc., Lake Forest	1.0
402	60314905	United States	Lake Forest	true	60301410	United States	Lake Forest	true	Hospira Inc., Lake Forest	Hospira, Inc., Lake Forest	1.0
403	60031142	Spain	Cordoba	true	60032936	Argentina	Cordoba	true	Hospital Universitario Reina Sofia, Cordoba	Hospital Universitario Reina Sofia, Cordoba, Cordoba	1.0
404	60016890	Spain	Madrid	true	60013823	Spain	Madrid	true	Hospital Materno-Infantil, Madrid	Hospital Materno Infantil, Madrid	1.0
405	60013823	Spain	Madrid	true	60016890	Spain	Madrid	true	Hospital Materno Infantil, Madrid	Hospital Materno-Infantil, Madrid	1.0
406	60118769	Singapore	Singapore	true	60118932	Singapore	Singapore	true	Institute of Advanced Studies, Singapore	Institute of Advanced Studies, Singapore	1.0
407	60119909	France	Paris	true	60257001	France	Paris	true	Institut de Physique, Paris	Institut de Physique, Paris	1.0
408	60118932	Singapore	Singapore	true	60118769	Singapore	Singapore	true	Institute of Advanced Studies, Singapore	Institute of Advanced Studies, Singapore	1.0
409	60134947	China	Shanghai	false	60073625	China	Shanghai	true	Institute of Fine Chemicals, Shanghai	Institute of Fine Chemicals, Shanghai	1.0
410	60073625	China	Shanghai	true	60134947	China	Shanghai	false	Institute of Fine Chemicals, Shanghai	Institute of Fine Chemicals, Shanghai	1.0
411	60068653	Spain	Madrid	false	60028902	Spain	Madrid	true	Instituto de Plasticos y Caucho, Madrid	Instituto de Plasticos y Caucho, Madrid	1.0
412	60068653	Spain	Madrid	false	60028902	Spain	Madrid	true	Instituto de Ciencia y Tecnología de Polímeros, Madrid	Instituto de Ciencia y Tecnología de Polímeros, Madrid	1.0
413	60080841	Sweden	Gothenburg	false	60055712	Sweden	Gothenburg	false	Institutionen för fysik, Gothenburg	Institutionen för fysik, Gothenburg	1.0
414	60034460	Argentina	Nueve de Julio	true	60053606	Argentina	Nueve de Julio	false	Instituto Superior Experimental de Tecnologia Alimentaria, Nueve de Julio	Instituto Superior Experimental de Tecnologia Alimentaria, Nueve de Julio, Nueve de Julio	1.0
415	60053606	Argentina	Nueve de Julio	false	60034460	Argentina	Nueve de Julio	true	Instituto Superior Experimental de Tecnologia Alimentaria, Nueve de Julio, Nueve de Julio	Instituto Superior Experimental de Tecnologia Alimentaria, Nueve de Julio	1.0
416	60055712	Sweden	Gothenburg	false	60080841	Sweden	Gothenburg	false	Institutionen för fysik, Gothenburg	Institutionen för fysik, Gothenburg	1.0
417	60028902	Spain	Madrid	true	60068653	Spain	Madrid	false	Instituto de Plasticos y Caucho, Madrid	Instituto de Plasticos y Caucho, Madrid	1.0
418	60028902	Spain	Madrid	true	60068653	Spain	Madrid	false	Instituto de Ciencia y Tecnología de Polímeros, Madrid	Instituto de Ciencia y Tecnología de Polímeros, Madrid	1.0
419	60026540	Not Define (xd)		true	60017421	Not Define (xd)		true	Institute of Molecular Genetics, 	Institute for Molecular Genetics, 	1.0
420	60017421	Not Define (xd)		true	60026540	Not Define (xd)		true	Institute for Molecular Genetics, 	Institute of Molecular Genetics, 	1.0
421	60023967	Not Define (xd)		true	60009820	Not Define (xd)		true	Institute for Protein Research, 	Institute of Protein Research, 	1.0
422	60022266	Not Define (xd)		true	60014779	Not Define (xd)		true	Institute for Immunology, 	Institute of Immunology, 	1.0
423	60019347	United States	San Antonio	true	60003064	United States	San Antonio	false	Institute for Drug Development, San Antonio	Institute for Drug Development San Antonio, San Antonio	1.0
424	60239575	Greece	Athens	false	60104215	Greece	Athens	true	Institute of Communication and Computer Systems, Athens	Institute of Communication and Computer Systems, Athens	1.0
425	60104215	Greece	Athens	true	60239575	Greece	Athens	false	Institute of Communication and Computer Systems, Athens	Institute of Communication and Computer Systems, Athens	1.0
426	60107722	Armenia	Yerevan	true	60107723	Armenia	Yerevan	true	Institute of Zoology of the Scientific Center of Zoology and Hydroecology of the National Academy of Sciences of the Republic of Armenia, Yerevan	Institute of Hydroecology and Ichthyology of Scientific Center of Zoology and Hydroecology of the National Academy of Sciences of the Republic of Armenia, Yerevan	0.9574271077563381
427	60107723	Armenia	Yerevan	true	60107722	Armenia	Yerevan	true	Institute of Hydroecology and Ichthyology of Scientific Center of Zoology and Hydroecology of the National Academy of Sciences of the Republic of Armenia, Yerevan	Institute of Zoology of the Scientific Center of Zoology and Hydroecology of the National Academy of Sciences of the Republic of Armenia, Yerevan	0.9574271077563381
428	60009820	Not Define (xd)		true	60023967	Not Define (xd)		true	Institute of Protein Research, 	Institute for Protein Research, 	1.0
429	60003064	United States	San Antonio	false	60019347	United States	San Antonio	true	Institute for Drug Development San Antonio, San Antonio	Institute for Drug Development, San Antonio	1.0
430	60004073	Not Define (xd)		true	60001507	Not Define (xd)		true	Institute of Genetics, 	Institute for Genetics, 	1.0
431	60014779	Not Define (xd)		true	60022266	Not Define (xd)		true	Institute of Immunology, 	Institute for Immunology, 	1.0
432	60001507	Not Define (xd)		true	60004073	Not Define (xd)		true	Institute for Genetics, 	Institute of Genetics, 	1.0
433	60257001	France	Paris	true	60119909	France	Paris	true	Institut de Physique, Paris	Institut de Physique, Paris	1.0
434	60176071	United Kingdom	Kettering	true	60176061	United Kingdom	Kettering	false	Northamptonshire Healthcare NHS Foundation Trust, Kettering	Northamptonshire Healthcare NHS Foundation Trust, Kettering	1.0
435	60176071	United Kingdom	Kettering	true	60176062	United Kingdom	Kettering	false	Northamptonshire Healthcare NHS Foundation Trust, Kettering	Northamptonshire Healthcare NHS Foundation Trust, Kettering	1.0
436	60176071	United Kingdom	Kettering	true	60176063	United Kingdom	Kettering	false	Northamptonshire Healthcare NHS Foundation Trust, Kettering	Northamptonshire Healthcare NHS Foundation Trust, Kettering	1.0
437	60176061	United Kingdom	Kettering	false	60176071	United Kingdom	Kettering	true	Northamptonshire Healthcare NHS Foundation Trust, Kettering	Northamptonshire Healthcare NHS Foundation Trust, Kettering	1.0
438	60176061	United Kingdom	Kettering	false	60176062	United Kingdom	Kettering	false	Northamptonshire Healthcare NHS Foundation Trust, Kettering	Northamptonshire Healthcare NHS Foundation Trust, Kettering	1.0
439	60176061	United Kingdom	Kettering	false	60176063	United Kingdom	Kettering	false	Northamptonshire Healthcare NHS Foundation Trust, Kettering	Northamptonshire Healthcare NHS Foundation Trust, Kettering	1.0
440	60176062	United Kingdom	Kettering	false	60176071	United Kingdom	Kettering	true	Northamptonshire Healthcare NHS Foundation Trust, Kettering	Northamptonshire Healthcare NHS Foundation Trust, Kettering	1.0
441	60176062	United Kingdom	Kettering	false	60176061	United Kingdom	Kettering	false	Northamptonshire Healthcare NHS Foundation Trust, Kettering	Northamptonshire Healthcare NHS Foundation Trust, Kettering	1.0
442	60176062	United Kingdom	Kettering	false	60176063	United Kingdom	Kettering	false	Northamptonshire Healthcare NHS Foundation Trust, Kettering	Northamptonshire Healthcare NHS Foundation Trust, Kettering	1.0
443	60176063	United Kingdom	Kettering	false	60176071	United Kingdom	Kettering	true	Northamptonshire Healthcare NHS Foundation Trust, Kettering	Northamptonshire Healthcare NHS Foundation Trust, Kettering	1.0
444	60176063	United Kingdom	Kettering	false	60176061	United Kingdom	Kettering	false	Northamptonshire Healthcare NHS Foundation Trust, Kettering	Northamptonshire Healthcare NHS Foundation Trust, Kettering	1.0
445	60176063	United Kingdom	Kettering	false	60176062	United Kingdom	Kettering	false	Northamptonshire Healthcare NHS Foundation Trust, Kettering	Northamptonshire Healthcare NHS Foundation Trust, Kettering	1.0
446	60304143	Germany	Munich	true	60304697	Germany	Munich	true	SPINNER GmbH, Munich	Spinner GmbH, Munich	1.0
447	60304697	Germany	Munich	true	60304143	Germany	Munich	true	Spinner GmbH, Munich	SPINNER GmbH, Munich	1.0
448	60075463	United States	Jersey City	true	60313385	United States	Jersey City	true	Alpha Metals, Inc., Jersey City	Alpha Metals Inc, Jersey City	1.0
449	60313385	United States	Jersey City	true	60075463	United States	Jersey City	true	Alpha Metals Inc, Jersey City	Alpha Metals, Inc., Jersey City	1.0
450	60306356	Czech Republic	Prague	true	60305137	Czech Republic	Prague	true	Honeywell, Spol. S R.O., Prague	Honeywell, spol. s r.o., Prague	1.0
451	60305137	Czech Republic	Prague	true	60306356	Czech Republic	Prague	true	Honeywell, spol. s r.o., Prague	Honeywell, Spol. S R.O., Prague	1.0
452	60021054	Germany	Dortmund	true	60267653	Germany	Dortmund	true	International School of Management ISM Dortmund, Dortmund	International School of Management (ISM), Dortmund	1.0
453	60021054	Germany	Dortmund	true	60267653	Germany	Dortmund	true	International School of Management ISM, Dortmund, Dortmund	International School of Management (ISM), Dortmund	1.0
454	60012870	Germany	Bonn	true	60010691	Germany	Bonn	false	International Max Planck Research School on Moduli Spaces, Bonn	International Max Planck Research School for Moduli Spaces, Bonn	1.0
455	60010691	Germany	Bonn	false	60012870	Germany	Bonn	true	International Max Planck Research School for Moduli Spaces, Bonn	International Max Planck Research School on Moduli Spaces, Bonn	1.0
456	60105800	United States	Sunnyvale	true	60299544	United States	Sunnyvale	true	Intuitive Surgical, Sunnyvale	Intuitive Surgical, Inc., Sunnyvale	1.0
457	60070034	Belgium	Leuven	true	60070007	Belgium	Leuven	false	Interuniversity Microelectronics Centre, Leuven	Interuniversity Microelectronics Centre, Leuven	1.0
458	60070007	Belgium	Leuven	false	60070034	Belgium	Leuven	true	Interuniversity Microelectronics Centre, Leuven	Interuniversity Microelectronics Centre, Leuven	1.0
459	60267653	Germany	Dortmund	true	60021054	Germany	Dortmund	true	International School of Management (ISM), Dortmund	International School of Management ISM Dortmund, Dortmund	1.0
460	60267653	Germany	Dortmund	true	60021054	Germany	Dortmund	true	International School of Management (ISM), Dortmund	International School of Management ISM, Dortmund, Dortmund	1.0
461	60302653	United Kingdom	London	true	60294485	United Kingdom	London	true	IntraBio Ltd, London	Intrabio Ltd, London	1.0
462	60294485	United Kingdom	London	true	60302653	United Kingdom	London	true	Intrabio Ltd, London	IntraBio Ltd, London	1.0
463	60299544	United States	Sunnyvale	true	60105800	United States	Sunnyvale	true	Intuitive Surgical, Inc., Sunnyvale	Intuitive Surgical, Sunnyvale	1.0
464	60303405	Canada	Toronto	true	60320452	Canada	Toronto	true	Interface Biologics, Toronto	Interface Biologics, Inc., Toronto	1.0
465	60320452	Canada	Toronto	true	60303405	Canada	Toronto	true	Interface Biologics, Inc., Toronto	Interface Biologics, Toronto	1.0
466	60138287	China	Lanzhou	true	60298098	China	Lanzhou	true	Lanzhou Institute of Biological Products Co., Ltd, Lanzhou	Lanzhou Institute of Biological Products Co., Ltd., Lanzhou	1.0
467	60298098	China	Lanzhou	true	60138287	China	Lanzhou	true	Lanzhou Institute of Biological Products Co., Ltd., Lanzhou	Lanzhou Institute of Biological Products Co., Ltd, Lanzhou	1.0
468	60004394	United States	Santa Clara	true	60320696	United States	Santa Clara	true	Symyx Technologies, Santa Clara	Symyx Technologies, Inc, Santa Clara	1.0
469	60320696	United States	Santa Clara	true	60004394	United States	Santa Clara	true	Symyx Technologies, Inc, Santa Clara	Symyx Technologies, Santa Clara	1.0
470	60295346	United States	Seattle	true	60312359	United States	Seattle	true	Atossa Genetics, Inc., Seattle	Atossa Genetics, Inc, Seattle	1.0
471	60312359	United States	Seattle	true	60295346	United States	Seattle	true	Atossa Genetics, Inc, Seattle	Atossa Genetics, Inc., Seattle	1.0
472	60305934	United Kingdom	London	true	60312947	United Kingdom	London	true	Catexel Technologies Limited, London	CATEXEL Technologies Limited, London	1.0
473	60312947	United Kingdom	London	true	60305934	United Kingdom	London	true	CATEXEL Technologies Limited, London	Catexel Technologies Limited, London	1.0
474	60181988	France	Palaiseau	true	60271329	France	Palaiseau	false	Département Traitement de l’Information et Systèmes, Palaiseau	Département Traitement de l’Information et Systèmes DTIS Palaiseau, Palaiseau	0.9534625892455924
475	60271329	France	Palaiseau	false	60181988	France	Palaiseau	true	Département Traitement de l’Information et Systèmes DTIS Palaiseau, Palaiseau	Département Traitement de l’Information et Systèmes, Palaiseau	0.9534625892455924
476	60340799	Czech Republic	Prague	true	60294098	Czech Republic	Prague	true	GeneSpector s.r.o., Prague	Genespector s.r.o., Prague	1.0
477	60313236	New Zealand	Auckland	true	60100563	New Zealand	Auckland	true	Genesis Research and Development Corporation Ltd, Auckland	Genesis Research & Development Corporation Ltd, Auckland	1.0
478	60313224	United States	Redwood City	true	60303293	United States	Redwood City	true	Genelabs Technologies Inc., Redwood City	Genelabs Technologies, Inc., Redwood City	1.0
479	60294098	Czech Republic	Prague	true	60340799	Czech Republic	Prague	true	Genespector s.r.o., Prague	GeneSpector s.r.o., Prague	1.0
480	60303293	United States	Redwood City	true	60313224	United States	Redwood City	true	Genelabs Technologies, Inc., Redwood City	Genelabs Technologies Inc., Redwood City	1.0
481	60313238	United States	Cambridge	true	60000104	United States	Cambridge	false	Genetics Institute, Inc., Cambridge	Genetics Institute - Cambridge, Cambridge	1.0
482	60100563	New Zealand	Auckland	true	60313236	New Zealand	Auckland	true	Genesis Research & Development Corporation Ltd, Auckland	Genesis Research and Development Corporation Ltd, Auckland	1.0
483	60000104	United States	Cambridge	false	60313238	United States	Cambridge	true	Genetics Institute - Cambridge, Cambridge	Genetics Institute, Inc., Cambridge	1.0
484	60021778	Italy	Bari	true	60113709	Austria	Bari	false	Istituto Di Genetica Vegetale, Bari, Bari	Istituto di Genetica Vegetale, Bari, Bari	1.0
485	60113709	Austria	Bari	false	60021778	Italy	Bari	true	Istituto di Genetica Vegetale, Bari, Bari	Istituto Di Genetica Vegetale, Bari, Bari	1.0
486	60105237	India	Chennai	true	60111563	India	Chennai	false	Vels University, Chennai	Vels University, Chennai	1.0
487	60111563	India	Chennai	false	60105237	India	Chennai	true	Vels University, Chennai	Vels University, Chennai	1.0
488	60319177	United States	Research Triangle Park	true	60112111	United States	Research Triangle Park	true	AgBiome, Inc, Research Triangle Park	AgBiome, Inc., Research Triangle Park	1.0
489	60112111	United States	Research Triangle Park	true	60319177	United States	Research Triangle Park	true	AgBiome, Inc., Research Triangle Park	AgBiome, Inc, Research Triangle Park	1.0
490	60287929	Poland	Wrocław	false	60117470	Poland	Wroclaw	false	Agricultural University of Wroclaw, Wrocław	Agricultural University of Wrocław, Wroclaw	1.0
491	60117470	Poland	Wroclaw	false	60287929	Poland	Wrocław	false	Agricultural University of Wrocław, Wroclaw	Agricultural University of Wroclaw, Wrocław	1.0
492	60014198	New Zealand	Lincoln	true	60015346	New Zealand	Lincoln	true	AgResearch Lincoln, Lincoln	AgResearch, Lincoln	1.0
493	60015346	New Zealand	Lincoln	true	60014198	New Zealand	Lincoln	true	AgResearch, Lincoln	AgResearch Lincoln, Lincoln	1.0
494	60294515	United States	North Kansas City	true	60006853	United States	North Kansas City	true	Cerner Corporation,, North Kansas City	Cerner Corporation, North Kansas City	1.0
495	60006853	United States	North Kansas City	true	60294515	United States	North Kansas City	true	Cerner Corporation, North Kansas City	Cerner Corporation,, North Kansas City	1.0
496	60300574	United States	Willmar	true	60298642	United States	Willmar	true	Epitopix LLC, Willmar	Epitopix, LLC, Willmar	1.0
497	60298642	United States	Willmar	true	60300574	United States	Willmar	true	Epitopix, LLC, Willmar	Epitopix LLC, Willmar	1.0
498	60303400	United States	Cambridge	true	60304292	United States	Cambridge	true	Good Start Genetics, Inc., Cambridge	Good Start Genetics Inc., Cambridge	1.0
499	60304292	United States	Cambridge	true	60303400	United States	Cambridge	true	Good Start Genetics Inc., Cambridge	Good Start Genetics, Inc., Cambridge	1.0
500	60319496	United States	Morrisville	true	60310855	United States	Morrisville	true	Locus Biosciences, Inc, Morrisville	Locus Biosciences, Inc., Morrisville	1.0
501	60310855	United States	Morrisville	true	60319496	United States	Morrisville	true	Locus Biosciences, Inc., Morrisville	Locus Biosciences, Inc, Morrisville	1.0
502	60013823	Spain	Madrid	true	60016890	Spain	Madrid	true	Maternal and child Hospital, Madrid	Maternal and child Hospital, Madrid	1.0
503	60016890	Spain	Madrid	true	60013823	Spain	Madrid	true	Maternal and child Hospital, Madrid	Maternal and child Hospital, Madrid	1.0
504	60305223	United States	Pittsburgh	false	60312079	United States	Pittsburgh	true	Plextronics, Inc., Pittsburgh	Plextronics, Pittsburgh	1.0
505	60312079	United States	Pittsburgh	true	60305223	United States	Pittsburgh	false	Plextronics, Pittsburgh	Plextronics, Inc., Pittsburgh	1.0
506	60304702	United States	Eden Prairie	true	60082837	United States	Eden Prairie	true	Surmodics, Inc., Eden Prairie	SurModics, Inc., Eden Prairie	1.0
507	60082837	United States	Eden Prairie	true	60304702	United States	Eden Prairie	true	SurModics, Inc., Eden Prairie	Surmodics, Inc., Eden Prairie	1.0
508	60234358	Israel	Ramat Gan	false	60106789	Israel	Ramat Gan	false	Bar Ilan's Institute for Nanotechnology and Advanced Materials, Ramat Gan	Bar Ilan's Institute for Nanotechnology and Advanced Materials, Ramat Gan	1.0
509	60106789	Israel	Ramat Gan	false	60234358	Israel	Ramat Gan	false	Bar Ilan's Institute for Nanotechnology and Advanced Materials, Ramat Gan	Bar Ilan's Institute for Nanotechnology and Advanced Materials, Ramat Gan	1.0
510	60295418	United States	Pittsburgh	true	60011920	United States	Pittsburgh	true	Cellomics Inc., Pittsburgh	Cellomics, Inc., Pittsburgh	1.0
511	60011920	United States	Pittsburgh	true	60295418	United States	Pittsburgh	true	Cellomics, Inc., Pittsburgh	Cellomics Inc., Pittsburgh	1.0
512	60109552	Italy	Lecce	true	60105809	Italy	Lecce	true	CNR-Nanotec, Lecce, Lecce	CNR-Nanotec, Lecce	1.0
513	60105809	Italy	Lecce	true	60109552	Italy	Lecce	true	CNR-Nanotec, Lecce	CNR-Nanotec, Lecce, Lecce	1.0
514	60301725	United States	Sarasota	true	60294221	United States	Sarasota	true	DNAPrint Genomics Inc., Sarasota	DNAPrint Genomics, Inc., Sarasota	1.0
515	60294221	United States	Sarasota	true	60301725	United States	Sarasota	true	DNAPrint Genomics, Inc., Sarasota	DNAPrint Genomics Inc., Sarasota	1.0
516	60327361	United States	Boston	true	60312793	United States	Boston	true	Embark Veterinary, Inc., Boston	Embark Veterinary, Inc, Boston	1.0
517	60312793	United States	Boston	true	60327361	United States	Boston	true	Embark Veterinary, Inc, Boston	Embark Veterinary, Inc., Boston	1.0
518	60313210	United States	Waltham	true	60028414	United States	Waltham	false	GelTex Pharmaceuticals Inc., Waltham	GelTex Pharmaceuticals, Inc., Waltham	1.0
519	60028414	United States	Waltham	false	60313210	United States	Waltham	true	GelTex Pharmaceuticals, Inc., Waltham	GelTex Pharmaceuticals Inc., Waltham	1.0
520	60122480	United States	Brentwood	true	60298582	United States	Brentwood	true	LifePoint Health, Inc., Brentwood	Lifepoint Health, Inc, Brentwood	1.0
521	60304625	United States	Ivyland	true	60295040	United States	Ivyland	true	Lifelens Technologies, Inc., Ivyland	LifeLens Technologies, Inc, Ivyland	1.0
522	60298582	United States	Brentwood	true	60122480	United States	Brentwood	true	Lifepoint Health, Inc, Brentwood	LifePoint Health, Inc., Brentwood	1.0
523	60295040	United States	Ivyland	true	60304625	United States	Ivyland	true	LifeLens Technologies, Inc, Ivyland	Lifelens Technologies, Inc., Ivyland	1.0
524	60298252	United States	Greenwood Village	true	60098680	United States	Greenwood Village	true	Molycorp Minerals LLC, Greenwood Village	Molycorp Minerals, LLC, Greenwood Village	1.0
525	60098680	United States	Greenwood Village	true	60298252	United States	Greenwood Village	true	Molycorp Minerals, LLC, Greenwood Village	Molycorp Minerals LLC, Greenwood Village	1.0
526	60314692	United States	New York	true	60318203	United States	New York	true	Multex.com, Inc., New York	Multex Com Inc, New York	1.0
527	60318203	United States	New York	true	60314692	United States	New York	true	Multex Com Inc, New York	Multex.com, Inc., New York	1.0
528	60116396	Germany	Berlin	true	60309027	Germany	Berlin	true	nanofluor GmbH, Berlin	Nanofluor GmbH, Berlin	1.0
529	60309027	Germany	Berlin	true	60116396	Germany	Berlin	true	Nanofluor GmbH, Berlin	nanofluor GmbH, Berlin	1.0
530	60311263	United States	Pasadena	true	60308889	United States	Pasadena	true	Nanostream Inc., Pasadena	Nanostream, Inc., Pasadena	1.0
531	60318217	United States	Troy	true	60295099	United States	Troy	true	NanoPharmaceuticals LLC, Troy	Nanopharmaceuticals LLC, Troy	1.0
532	60311252	China	Nanchang	true	60300139	China	Nanchang	true	Nanchang Virtual Reality Institute Co., Ltd., Nanchang	Nanchang Institute of Virtual Reality Co., Ltd., Nanchang	1.0
533	60308889	United States	Pasadena	true	60311263	United States	Pasadena	true	Nanostream, Inc., Pasadena	Nanostream Inc., Pasadena	1.0
534	60295099	United States	Troy	true	60318217	United States	Troy	true	Nanopharmaceuticals LLC, Troy	NanoPharmaceuticals LLC, Troy	1.0
535	60300139	China	Nanchang	true	60311252	China	Nanchang	true	Nanchang Institute of Virtual Reality Co., Ltd., Nanchang	Nanchang Virtual Reality Institute Co., Ltd., Nanchang	1.0
536	60117303	India	Chandigarh	false	60022458	India	Chandigarh	true	PEC University of Technology, Chandigarh	PEC University of Technology, Chandigarh	1.0
537	60022458	India	Chandigarh	true	60117303	India	Chandigarh	false	PEC University of Technology, Chandigarh	PEC University of Technology, Chandigarh	1.0
538	60304082	United Kingdom	Oldbury	true	60302358	United Kingdom	Oldbury	false	Rhodia Consumer Specialties Ltd., Oldbury	Rhodia Consumer Specialties Ltd, Oldbury	1.0
539	60317654	United States	Collegeville	true	60011531	United States	Collegeville	false	Rhone-Poulenc Rorer, Collegeville	Rhone-Poulenc Rorer Inc, Collegeville	1.0
540	60302358	United Kingdom	Oldbury	false	60304082	United Kingdom	Oldbury	true	Rhodia Consumer Specialties Ltd, Oldbury	Rhodia Consumer Specialties Ltd., Oldbury	1.0
541	60011531	United States	Collegeville	false	60317654	United States	Collegeville	true	Rhone-Poulenc Rorer Inc, Collegeville	Rhone-Poulenc Rorer, Collegeville	1.0
542	60311937	United Kingdom	London	true	60297968	United Kingdom	London	true	Thorn EMI Plc, London	Thorn EMI plc, London	1.0
543	60297968	United Kingdom	London	true	60311937	United Kingdom	London	true	Thorn EMI plc, London	Thorn EMI Plc, London	1.0
544	60311718	Japan	Chigasaki	true	60091368	Japan	Chigasaki	true	Ulvac-Phi, Chigasaki	ULVAC-PHI, Inc., Chigasaki	1.0
545	60091368	Japan	Chigasaki	true	60311718	Japan	Chigasaki	true	ULVAC-PHI, Inc., Chigasaki	Ulvac-Phi, Chigasaki	1.0
546	60159943	Japan	Tokyo	true	60159885	Japan	Tokyo	true	Graduate School of Business Administration, Tokyo	Graduate School of Business Administration, Tokyo	1.0
547	60159943	Japan	Tokyo	true	60159972	Japan	Tokyo	true	Graduate School of Business Administration, Tokyo	Graduate School of Business Administration, Tokyo	1.0
548	60159943	Japan	Tokyo	true	60162039	Japan	Tokyo	true	Graduate School of Business Administration, Tokyo	Graduate School of Business Administration, Tokyo	1.0
549	60159943	Japan	Tokyo	true	60159892	Japan	Tokyo	true	Graduate School of Business Administration, Tokyo	Graduate School of Business Administration, Tokyo	1.0
550	60159885	Japan	Tokyo	true	60159943	Japan	Tokyo	true	Graduate School of Business Administration, Tokyo	Graduate School of Business Administration, Tokyo	1.0
551	60159885	Japan	Tokyo	true	60159972	Japan	Tokyo	true	Graduate School of Business Administration, Tokyo	Graduate School of Business Administration, Tokyo	1.0
552	60159885	Japan	Tokyo	true	60162039	Japan	Tokyo	true	Graduate School of Business Administration, Tokyo	Graduate School of Business Administration, Tokyo	1.0
553	60159885	Japan	Tokyo	true	60159892	Japan	Tokyo	true	Graduate School of Business Administration, Tokyo	Graduate School of Business Administration, Tokyo	1.0
554	60170393	Japan	Tokyo	true	60175937	Japan	Tokyo	true	Graduate School of Medicine, Tokyo	Graduate School of Medicine, Tokyo	1.0
