set1_id	set1_orgname	set2_id	set2_orgname	similarity	id_match
60211443	College of Management, Taipei	60238182	College of Management, Taipei	1.0	False
60211443	College of Management, Taipei	60211610	College of Management, Taipei	1.0	False
60211443	College of Management, Taipei	60212089	College of Management, Taipei	1.0	False
60211610	College of Management, Taipei	60238182	College of Management, Taipei	1.0	False
60211610	College of Management, Taipei	60211443	College of Management, Taipei	1.0	False
60211610	College of Management, Taipei	60212089	College of Management, Taipei	1.0	False
60238182	College of Management, Taipei	60211610	College of Management, Taipei	1.0	False
60238182	College of Management, Taipei	60211443	College of Management, Taipei	1.0	False
60238182	College of Management, Taipei	60212089	College of Management, Taipei	1.0	False
60231076	College of Medicine, Riyadh	60218948	College of Medicine-Riyadh, Riyadh	1.0	False
60231076	College of Medicine, Riyadh	60029533	College of Medicine, Riyadh	1.0	False
60217117	College of Nursing, Cairo	60275990	College of Nursing, Cairo	1.0	False
60241529	Faculty of Business, Science and Engineering, Orebro	60221948	Faculty of Business, Science and Engineering, Orebro	1.0	False
60218499	Faculty of Pharmacy, Beni Suef	60274070	Faculty of Pharmacy, Beni Suef	1.0	False
60216981	Faculty of Pharmacy, Cairo	60004782	Faculty of Pharmacy, Cairo	1.0	False
60216981	Faculty of Pharmacy, Cairo	60274265	Faculty of Pharmacy, Cairo	1.0	False
60216981	Faculty of Pharmacy, Cairo	60273371	Faculty of Pharmacy, Cairo	1.0	False
60216981	Faculty of Pharmacy, Cairo	60273712	Faculty of Pharmacy, Cairo	1.0	False
60216981	Faculty of Pharmacy, Cairo	60273709	Faculty of Pharmacy, Cairo	1.0	False
60231617	Faculty of Engineering, Mansoura	60273669	Faculty of Engineering, Mansoura	1.0	False
60231631	Faculty of Pharmacy, Mansoura	60273666	Faculty of Pharmacy, Mansoura	1.0	False
60217037	Faculty of Education, Cairo	60274982	Faculty of Education, Cairo	1.0	False
60231702	Faculty of Arts, Mansoura	60278293	Faculty of Arts, Mansoura	1.0	False
60212168	Facoltà di Economia, Rome	60249933	Facoltà di Economia, Rome	1.0	False
60212168	Faculty of Economics, Rome	60249933	Faculty of Economics, Rome	1.0	False
60216969	Faculty of Science, Cairo	60274951	Faculty of Science, Cairo	1.0	False
60218563	Faculty of Physical Therapy, Beni Suef	60274071	Faculty of Physical Therapy, Beni Suef	1.0	False
60222522	Facultat d'Economia i Empresa, Barcelona	60226627	Facultat d'Economia i Empresa, Barcelona	1.0	False
60222522	Faculty of Economics and Business, Barcelona	60227731	Faculty of Economics and Business, Barcelona	1.0	False
60222522	Faculty of Economics and Business, Barcelona	60226627	Faculty of Economics and Business, Barcelona	1.0	False
60226627	Facultat d'Economia i Empresa, Barcelona	60222522	Facultat d'Economia i Empresa, Barcelona	1.0	False
60226627	Faculty of Economics and Business, Barcelona	60227731	Faculty of Economics and Business, Barcelona	1.0	False
60226627	Faculty of Economics and Business, Barcelona	60222522	Faculty of Economics and Business, Barcelona	1.0	False
60217011	Faculty of Dentistry, Cairo	60274950	Faculty of Dentistry, Cairo	1.0	False
60217011	Faculty of Dentistry, Cairo	60274267	Faculty of Dentistry, Cairo	1.0	False
60217011	Faculty of Dentistry, Cairo	60243207	Faculty of Dentistry, Cairo	1.0	False
60218526	Faculty of Engineering, Beni Suef	60274066	Faculty of Engineering, Beni Suef	1.0	False
60227731	Faculty of Economics and Business, Barcelona	60226627	Faculty of Economics and Business, Barcelona	1.0	False
60227731	Faculty of Economics and Business, Barcelona	60222522	Faculty of Economics and Business, Barcelona	1.0	False
60221948	Faculty of Business, Science and Engineering, Orebro	60241529	Faculty of Business, Science and Engineering, Orebro	1.0	False
60216991	Faculty of Engineering, Cairo	60002575	Faculty of Engineering, Cairo	1.0	False
60216991	Faculty of Engineering, Cairo	60273705	Faculty of Engineering, Cairo	1.0	False
60216991	Faculty of Engineering, Cairo	60274955	Faculty of Engineering, Cairo	1.0	False
60216991	Faculty of Engineering, Cairo	60274264	Faculty of Engineering, Cairo	1.0	False
60216991	Faculty of Engineering, Cairo	60273331	Faculty of Engineering, Cairo	1.0	False
60216991	Faculty of Engineering, Cairo	60273602	Faculty of Engineering, Cairo	1.0	False
60216991	Faculty of Engineering, Cairo	60278283	Faculty of Engineering, Cairo	1.0	False
60217062	Faculty of Agriculture, Cairo	60274976	Faculty of Agriculture, Cairo	1.0	False
60212030	Facultad de Medicina, Santiago	60009418	Facultad de Medicina, Santiago	1.0	False
60217117	Faculty of Nursing, Cairo	60274268	Faculty of Nursing, Cairo	1.0	False
60217117	Faculty of Nursing, Cairo	60275990	Faculty of Nursing, Cairo	1.0	False
60239575	Institute of Communication and Computer Systems, Athens	60104215	Institute of Communication and Computer Systems, Athens	1.0	False
60234358	Bar Ilan's Institute for Nanotechnology and Advanced Materials, Ramat Gan	60106789	Bar Ilan's Institute for Nanotechnology and Advanced Materials, Ramat Gan	1.0	False
60234358	Bar Ilan's Institute for Nanotechnology and Advanced Materials, Ramat Gan	60106789	Bar Ilan's Institute for Nanotechnology and Advanced Materials (BINA), Ramat Gan	0.9534625892455924	False
60211547	Graduate School of Business Administration, Seoul	60211700	Graduate School of Business Administration, Seoul	1.0	False
60211547	Graduate School of Business, Seoul	60120844	Graduate School of Business, Seoul	1.0	False
60211700	Graduate School of Business Administration, Seoul	60211547	Graduate School of Business Administration, Seoul	1.0	False
60225433	Fergana Polytechnic Institute, Fergana	60071652	Fergana Polytechnic Institute, Fergana	1.0	False
60224279	Neuroscience Research Center, Tehran	60112243	Neuroscience Research Center, Tehran	1.0	False
60216192	School of Medicine, Dublin	60019559	School of Medicine, Dublin	1.0	False
60224281	School of Persian Medicine, Tehran	60171622	School of Persian Medicine, Tehran	1.0	False
60212030	School of Medicine, Santiago	60088718	School of Medicine, Santiago	1.0	False
60101614	Malaspina University-College, Nanaimo	60003277	Malaspina University College, Nanaimo	1.0	False
60111610	Penn State Hershey Cancer Institute, Hershey	60101686	Penn State Cancer Institute, Hershey	1.0	False
60101686	Penn State Cancer Institute, Hershey	60111610	Penn State Hershey Cancer Institute, Hershey	1.0	False
60111257	Sophiahemmet Queen Sophia Hospital Sweden, Stockholm	60030300	Sophiahemmet Queen Sophia Hospital Sweden, Stockholm	1.0	False
60106597	Mid Sweden University, Sundsvall, Sundsvall	60022958	Mid Sweden University, Sundsvall	1.0	False
60112729	Chan Zuckerberg Biohub, San Francisco	60313578	Chan Zuckerberg Biohub San Francisco, San Francisco	1.0	False
60104215	Institute of Communication and Computer Systems, Athens	60239575	Institute of Communication and Computer Systems, Athens	1.0	False
60107722	Institute of Zoology of the Scientific Center of Zoology and Hydroecology of the National Academy of Sciences of the Republic of Armenia, Yerevan	60107723	Institute of Hydroecology and Ichthyology of Scientific Center of Zoology and Hydroecology of the National Academy of Sciences of the Republic of Armenia, Yerevan	0.9574271077563381	False
60107723	Institute of Hydroecology and Ichthyology of Scientific Center of Zoology and Hydroecology of the National Academy of Sciences of the Republic of Armenia, Yerevan	60107722	Institute of Zoology of the Scientific Center of Zoology and Hydroecology of the National Academy of Sciences of the Republic of Armenia, Yerevan	0.9574271077563381	False
60105237	Vels University, Chennai	60111563	Vels University, Chennai	1.0	False
60113709	Istituto di Genetica Vegetale, Bari, Bari	60021778	Istituto Di Genetica Vegetale, Bari, Bari	1.0	False
60111563	Vels University, Chennai	60105237	Vels University, Chennai	1.0	False
60112111	AgBiome, Inc., Research Triangle Park	60319177	AgBiome, Inc, Research Triangle Park	1.0	False
60106789	Bar Ilan's Institute for Nanotechnology and Advanced Materials (BINA), Ramat Gan	60234358	Bar Ilan's Institute for Nanotechnology and Advanced Materials, Ramat Gan	0.9534625892455924	False
60106789	Bar Ilan's Institute for Nanotechnology and Advanced Materials, Ramat Gan	60234358	Bar Ilan's Institute for Nanotechnology and Advanced Materials, Ramat Gan	1.0	False
60109552	CNR-Nanotec, Lecce, Lecce	60105809	CNR-Nanotec, Lecce	1.0	False
60105809	CNR-Nanotec, Lecce	60109552	CNR-Nanotec, Lecce, Lecce	1.0	False
60109328	Endocrine Research Center, Tehran	60112585	Endocrine Research Center, Tehran	1.0	False
60112585	Endocrine Research Center, Tehran	60109328	Endocrine Research Center, Tehran	1.0	False
60106223	Microstructure Study Laboratory, Chatillon	60073346	Microstructure Study Laboratory, Chatillon	1.0	False
60111807	Hochschule für Künste, Bremen	60001499	Hochschule für Künste Bremen, Bremen	1.0	False
60107918	SK Hynix Inc., Icheon	60068701	SK Hynix Inc, Icheon	1.0	False
60114282	Edison Pharmaceuticals, Inc., Mountain View	60298995	Edison Pharmaceuticals Inc., Mountain View	1.0	False
60112336	People's University, Bhopal, Bhopal	60112414	People‘s University, Bhopal	1.0	False
60112414	People‘s University, Bhopal	60112336	People's University, Bhopal, Bhopal	1.0	False
60112243	Neuroscience Research Center, Tehran	60224279	Neuroscience Research Center, Tehran	1.0	False
60107509	Aditya Pharmacy College, Surampalem, Surampalem	60259129	Aditya College of Pharmacy, Surampalem	1.0	False
60107509	Aditya Pharmacy College, Surampalem, Surampalem	60259129	Aditya College of Pharmacy, Surampalem, Surampalem	1.0	False
60104563	Center for Biomedical Research in Network-Physiopathology of Obesity and Nutrition, Madrid	60271968	Center for Biomedical Research in Network-Physiopathology of Obesity and Nutrition, Madrid	1.0	False
60104563	Centro de Investigación Biomédica en Red-Fisiopatología de la Obesidad y Nutrición, Madrid	60271968	Centro de Investigación Biomédica en Red-Fisiopatología de la Obesidad y la Nutrición, Madrid	1.0	False
60104742	Department of Computer Engineering and Information Science, 	60013047	Department of Computer Science and Information Engineering, 	1.0	False
60104743	Department of Electrical and Computer Engineering, 	60033206	Department of Electrical & Computer Engineering, 	1.0	False
60113424	AECC Commercial Aircraft Engine Co., Ltd, Shanghai	60308926	AECC Commercial Aircraft Engine Co., Ltd., Shanghai	1.0	False
60107322	Toyoda Automatic Loom Works, Ltd., Kariya	60340177	Toyoda Automatic Loom Works, Ltd., Kariya	1.0	False
60076426	College of Engineering, Pune	60288449	College of Engineering, Pune, Pune	1.0	False
60033353	Derbyshire Healthcare NHS Foundation Trust, Derby	60172936	Derbyshire Healthcare and NHS Foundation Trust, Derby	1.0	False
60070603	National University of Computer and Emerging Sciences Islamabad, Islamabad	60279516	National University of Computer and Emerging Sciences, Islamabad	1.0	False
60032544	National Hospital Tokyo Medical Center, Tokyo	60023832	National Hospital Medical Center, Tokyo	1.0	False
60054312	Facultad de Medicina, Bogota	60199406	Facultad de Medicina, Bogota	1.0	False
60054312	Faculty of Medicine, Bogota	60199406	Faculty of Medicine, Bogota	1.0	False
60072364	Bodenseewerk Perkin-Elmer GmbH, Uberlingen	60303885	Bodenseewerk Perkin-Elmer Gmbh, Uberlingen	1.0	False
60074310	Higher Colleges of Technology Abu Dhabi, Abu Dhabi	60288001	Higher Colleges of Technology, Abu Dhabi	1.0	False
60073625	Institute of Fine Chemicals, Shanghai	60134947	Institute of Fine Chemicals, Shanghai	1.0	False
60068653	Instituto de Plasticos y Caucho, Madrid	60028902	Instituto de Plasticos y Caucho, Madrid	1.0	False
60068653	Instituto de Ciencia y Tecnología de Polímeros, Madrid	60028902	Instituto de Ciencia y Tecnología de Polímeros, Madrid	1.0	False
60080841	Institutionen för fysik, Gothenburg	60055712	Institutionen för fysik, Gothenburg	1.0	False
60034460	Instituto Superior Experimental de Tecnologia Alimentaria, Nueve de Julio	60053606	Instituto Superior Experimental de Tecnologia Alimentaria, Nueve de Julio, Nueve de Julio	1.0	False
60032936	Hospital Universitario Reina Sofia, Cordoba, Cordoba	60031142	Hospital Universitario Reina Sofia, Cordoba	1.0	False
60053606	Instituto Superior Experimental de Tecnologia Alimentaria, Nueve de Julio, Nueve de Julio	60034460	Instituto Superior Experimental de Tecnologia Alimentaria, Nueve de Julio	1.0	False
60055712	Institutionen för fysik, Gothenburg	60080841	Institutionen för fysik, Gothenburg	1.0	False
60075463	Alpha Metals, Inc., Jersey City	60313385	Alpha Metals Inc, Jersey City	1.0	False
60070034	Interuniversity Microelectronics Centre, Leuven	60070007	Interuniversity Microelectronics Centre, Leuven	1.0	False
60070007	Interuniversity Microelectronics Centre, Leuven	60070034	Interuniversity Microelectronics Centre, Leuven	1.0	False
60082837	SurModics, Inc., Eden Prairie	60304702	Surmodics, Inc., Eden Prairie	1.0	False
60071078	University of Sri Lanka, Colombo	60071074	University of Colombo, Sri Lanka, Colombo	1.0	False
60072939	University of the Virgin Islands, St. Croix	60073269	University of the Virgin Islands St. Croix, St. Croix	1.0	False
60073269	University of the Virgin Islands St. Croix, St. Croix	60072939	University of the Virgin Islands, St. Croix	1.0	False
60072941	University of the South Pacific Suva, Suva	60072022	University of the South Pacific, Suva	1.0	False
60072022	University of the South Pacific, Suva	60072941	University of the South Pacific Suva, Suva	1.0	False
60069401	Universitas Lampung, Bandar Lampung	60270040	Universitas Bandar Lampung, Bandar Lampung	1.0	False
60071074	University of Colombo, Sri Lanka, Colombo	60071078	University of Sri Lanka, Colombo	1.0	False
60032588	University Nevada Cooperative Extension Reno, Reno	60007885	University of Nevada Cooperative Extension, Reno	1.0	False
60071963	Azerbaijan Medical University, Baku	60071962	Azerbaijan Medical University, Baku	1.0	False
60071962	Azerbaijan Medical University, Baku	60071963	Azerbaijan Medical University, Baku	1.0	False
60070557	Save the Elephants Nairobi, Nairobi	60120514	Save the Elephants, Nairobi	1.0	False
60073346	Microstructure Study Laboratory, Chatillon	60106223	Microstructure Study Laboratory, Chatillon	1.0	False
60078277	Federal-Mogul Corporation, Southfield	60293654	Federal Mogul Corporation, Southfield	1.0	False
60082437	Technological Educational Institute of Epirus, Arta	60022692	Technological Educational Institute of Epirus, Arta	1.0	False
60082306	NSW Health, North Sydney	60001588	NSW Health, North Sydney	1.0	False
60064800	The University of Agriculture, Peshawar, Peshawar	60157982	The University of Agriculture, Peshawar, Peshawar	1.0	False
60033080	Cal State, Long Beach	60029378	Cal State Long Beach, Long Beach	1.0	False
60068701	SK Hynix Inc, Icheon	60107918	SK Hynix Inc., Icheon	1.0	False
60070949	Lensovet Leningrad Technological Institute, Saint Petersburg (ex Leningrad)	60069093	Lensovet Technological Institute, Saint Petersburg (ex Leningrad)	1.0	False
60069093	Lensovet Technological Institute, Saint Petersburg (ex Leningrad)	60070949	Lensovet Leningrad Technological Institute, Saint Petersburg (ex Leningrad)	1.0	False
60079818	Novelis, Inc., Atlanta	60295134	Novelis Inc., Atlanta	1.0	False
60074646	NovaCardia Inc., San Diego	60297650	NovaCardia, Inc., San Diego	1.0	False
60071652	Fergana Polytechnic Institute, Fergana	60225433	Fergana Polytechnic Institute, Fergana	1.0	False
60073873	Kharkiv Pharmaceutical Institute, Kharkiv	60002637	Kharkiv Pharmaceutical Institute, Kharkiv	1.0	False
60077592	Momenta Pharmaceuticals, Inc., Cambridge	60295095	Momenta Pharmaceuticals Inc., Cambridge	1.0	False
60033206	Department of Electrical & Computer Engineering, 	60104743	Department of Electrical and Computer Engineering, 	1.0	False
60081686	Department of Molecular and Developmental Biology, 	60079521	Department of Molecular Developmental Biology, 	1.0	False
60032488	Department of Surgery, Chicago	60009281	Department of Surgery, Chicago	1.0	False
60032488	Department of Surgery, Chicago	60147441	Department of Surgery, Chicago	1.0	False
60079935	Department of Chemistry and Industrial Chemistry, 	60001220	Department of Industrial Chemistry, 	1.0	False
60080841	Department of Physics, Gothenburg	60055712	Department of Physics, Gothenburg	1.0	False
60079521	Department of Molecular Developmental Biology, 	60081686	Department of Molecular and Developmental Biology, 	1.0	False
60055712	Department of Physics, Gothenburg	60080841	Department of Physics, Gothenburg	1.0	False
60070891	Regional Engineering College Hamirpur, Hamirpur	60116996	Regional Engineering College, Hamirpur	1.0	False
60069166	Foundation for Research and Technology - Hellas, Heraklion	60019181	Foundation for Research and Technology-Hellas, Heraklion	1.0	False
60172936	Derbyshire Healthcare and NHS Foundation Trust, Derby	60033353	Derbyshire Healthcare NHS Foundation Trust, Derby	1.0	False
60160819	National Energy Technology Laboratory, Albany	60021209	National Energy Technology Laboratory, Albany, Albany	1.0	False
60172622	Faculty of Medicine, Tokyo	60002354	Faculty of Medicine, Tokyo	1.0	False
60171695	Faculty of Law and Business, Melbourne	60176044	Faculty of Business and Law, Melbourne	1.0	False
60176044	Faculty of Business and Law, Melbourne	60171695	Faculty of Law and Business, Melbourne	1.0	False
60161456	Faculty of Business Administration, Tokyo	60170405	Faculty of Business Administration, Tokyo 	1.0	False
60170405	Faculty of Business Administration, Tokyo 	60161456	Faculty of Business Administration, Tokyo	1.0	False
60170292	Mohammed VI University of Sciences and Health - UM6SS, Casablanca	60291713	Mohammed VI University of Health Sciences (UM6SS), Casablanca	1.0	False
60170292	Mohammed VI University of Sciences and Health, Casablanca	60291713	Mohammed VI University of Health Sciences, Casablanca	1.0	False
60162076	Newcastle Business School, Newcastle	60180326	Newcastle Business School, Newcastle	1.0	False
60180326	Newcastle Business School, Newcastle	60162076	Newcastle Business School, Newcastle	1.0	False
60176071	Northamptonshire Healthcare NHS Foundation Trust, Kettering	60176063	Northamptonshire Healthcare NHS Foundation Trust, Kettering	1.0	False
60176071	Northamptonshire Healthcare NHS Foundation Trust, Kettering	60176062	Northamptonshire Healthcare NHS Foundation Trust, Kettering	1.0	False
60176071	Northamptonshire Healthcare NHS Foundation Trust, Kettering	60176061	Northamptonshire Healthcare NHS Foundation Trust, Kettering	1.0	False
60176061	Northamptonshire Healthcare NHS Foundation Trust, Kettering	60176063	Northamptonshire Healthcare NHS Foundation Trust, Kettering	1.0	False
60176061	Northamptonshire Healthcare NHS Foundation Trust, Kettering	60176062	Northamptonshire Healthcare NHS Foundation Trust, Kettering	1.0	False
60176061	Northamptonshire Healthcare NHS Foundation Trust, Kettering	60176071	Northamptonshire Healthcare NHS Foundation Trust, Kettering	1.0	False
60176062	Northamptonshire Healthcare NHS Foundation Trust, Kettering	60176063	Northamptonshire Healthcare NHS Foundation Trust, Kettering	1.0	False
60176062	Northamptonshire Healthcare NHS Foundation Trust, Kettering	60176061	Northamptonshire Healthcare NHS Foundation Trust, Kettering	1.0	False
60176062	Northamptonshire Healthcare NHS Foundation Trust, Kettering	60176071	Northamptonshire Healthcare NHS Foundation Trust, Kettering	1.0	False
60176063	Northamptonshire Healthcare NHS Foundation Trust, Kettering	60176062	Northamptonshire Healthcare NHS Foundation Trust, Kettering	1.0	False
60176063	Northamptonshire Healthcare NHS Foundation Trust, Kettering	60176061	Northamptonshire Healthcare NHS Foundation Trust, Kettering	1.0	False
60176063	Northamptonshire Healthcare NHS Foundation Trust, Kettering	60176071	Northamptonshire Healthcare NHS Foundation Trust, Kettering	1.0	False
60181988	Département Traitement de l’Information et Systèmes, Palaiseau	60271329	Département Traitement de l’Information et Systèmes DTIS Palaiseau, Palaiseau	0.9534625892455924	False
60159943	Graduate School of Business Administration, Tokyo	60159892	Graduate School of Business Administration, Tokyo	1.0	False
60159943	Graduate School of Business Administration, Tokyo	60162039	Graduate School of Business Administration, Tokyo	1.0	False
60159943	Graduate School of Business Administration, Tokyo	60159972	Graduate School of Business Administration, Tokyo	1.0	False
60159943	Graduate School of Business Administration, Tokyo	60159885	Graduate School of Business Administration, Tokyo	1.0	False
60159885	Graduate School of Business Administration, Tokyo	60159892	Graduate School of Business Administration, Tokyo	1.0	False
60159885	Graduate School of Business Administration, Tokyo	60162039	Graduate School of Business Administration, Tokyo	1.0	False
60159885	Graduate School of Business Administration, Tokyo	60159972	Graduate School of Business Administration, Tokyo	1.0	False
60159885	Graduate School of Business Administration, Tokyo	60159943	Graduate School of Business Administration, Tokyo	1.0	False
60170393	Graduate School of Medicine, Tokyo	60165243	Graduate School of Medicine, Tokyo	1.0	False
60170393	Graduate School of Medicine, Tokyo	60178602	Graduate School of Medicine, Tokyo	1.0	False
60170393	Graduate School of Medicine, Tokyo	60172623	Graduate School of Medicine, Tokyo	1.0	False
60170393	Graduate School of Medicine, Tokyo	60165540	Graduate School of Medicine, Tokyo	1.0	False
60170393	Graduate School of Medicine, Tokyo	60175937	Graduate School of Medicine, Tokyo	1.0	False
60165287	Graduate School of Medicine, Sapporo	60171692	Graduate School of Medicine, Sapporo	1.0	False
60175937	Graduate School of Medicine, Tokyo	60165243	Graduate School of Medicine, Tokyo	1.0	False
60175937	Graduate School of Medicine, Tokyo	60178602	Graduate School of Medicine, Tokyo	1.0	False
60175937	Graduate School of Medicine, Tokyo	60172623	Graduate School of Medicine, Tokyo	1.0	False
60175937	Graduate School of Medicine, Tokyo	60165540	Graduate School of Medicine, Tokyo	1.0	False
60175937	Graduate School of Medicine, Tokyo	60170393	Graduate School of Medicine, Tokyo	1.0	False
60165540	Graduate School of Medicine, Tokyo	60165243	Graduate School of Medicine, Tokyo	1.0	False
60165540	Graduate School of Medicine, Tokyo	60178602	Graduate School of Medicine, Tokyo	1.0	False
60165540	Graduate School of Medicine, Tokyo	60172623	Graduate School of Medicine, Tokyo	1.0	False
60165540	Graduate School of Medicine, Tokyo	60175937	Graduate School of Medicine, Tokyo	1.0	False
60165540	Graduate School of Medicine, Tokyo	60170393	Graduate School of Medicine, Tokyo	1.0	False
60171692	Graduate School of Medicine, Sapporo	60165287	Graduate School of Medicine, Sapporo	1.0	False
60172309	University Hospitals of Derby and Burton NHS Foundation Trust, Derby	60172939	University Hospitals and Derby and Burton NHS Foundation Trust, Derby	1.0	False
60171739	Graduate School of Medicine, Kyoto	60119317	Graduate School of Medicine, Kyoto	1.0	False
60172623	Graduate School of Medicine, Tokyo	60165243	Graduate School of Medicine, Tokyo	1.0	False
60172623	Graduate School of Medicine, Tokyo	60178602	Graduate School of Medicine, Tokyo	1.0	False
60172623	Graduate School of Medicine, Tokyo	60165540	Graduate School of Medicine, Tokyo	1.0	False
60172623	Graduate School of Medicine, Tokyo	60175937	Graduate School of Medicine, Tokyo	1.0	False
60172623	Graduate School of Medicine, Tokyo	60170393	Graduate School of Medicine, Tokyo	1.0	False
60159972	Graduate School of Business Administration, Tokyo	60159892	Graduate School of Business Administration, Tokyo	1.0	False
60159972	Graduate School of Business Administration, Tokyo	60162039	Graduate School of Business Administration, Tokyo	1.0	False
60159972	Graduate School of Business Administration, Tokyo	60159885	Graduate School of Business Administration, Tokyo	1.0	False
60159972	Graduate School of Business Administration, Tokyo	60159943	Graduate School of Business Administration, Tokyo	1.0	False
60178602	Graduate School of Medicine, Tokyo	60165243	Graduate School of Medicine, Tokyo	1.0	False
60178602	Graduate School of Medicine, Tokyo	60172623	Graduate School of Medicine, Tokyo	1.0	False
60178602	Graduate School of Medicine, Tokyo	60165540	Graduate School of Medicine, Tokyo	1.0	False
60178602	Graduate School of Medicine, Tokyo	60175937	Graduate School of Medicine, Tokyo	1.0	False
60178602	Graduate School of Medicine, Tokyo	60170393	Graduate School of Medicine, Tokyo	1.0	False
60162039	Graduate School of Business Administration, Tokyo	60159892	Graduate School of Business Administration, Tokyo	1.0	False
60162039	Graduate School of Business Administration, Tokyo	60159972	Graduate School of Business Administration, Tokyo	1.0	False
60162039	Graduate School of Business Administration, Tokyo	60159885	Graduate School of Business Administration, Tokyo	1.0	False
60162039	Graduate School of Business Administration, Tokyo	60159943	Graduate School of Business Administration, Tokyo	1.0	False
60172939	University Hospitals and Derby and Burton NHS Foundation Trust, Derby	60172309	University Hospitals of Derby and Burton NHS Foundation Trust, Derby	1.0	False
60159892	Graduate School of Business Administration, Tokyo	60162039	Graduate School of Business Administration, Tokyo	1.0	False
60159892	Graduate School of Business Administration, Tokyo	60159972	Graduate School of Business Administration, Tokyo	1.0	False
60159892	Graduate School of Business Administration, Tokyo	60159885	Graduate School of Business Administration, Tokyo	1.0	False
60159892	Graduate School of Business Administration, Tokyo	60159943	Graduate School of Business Administration, Tokyo	1.0	False
60165243	Graduate School of Medicine, Tokyo	60178602	Graduate School of Medicine, Tokyo	1.0	False
60165243	Graduate School of Medicine, Tokyo	60172623	Graduate School of Medicine, Tokyo	1.0	False
60165243	Graduate School of Medicine, Tokyo	60165540	Graduate School of Medicine, Tokyo	1.0	False
60165243	Graduate School of Medicine, Tokyo	60175937	Graduate School of Medicine, Tokyo	1.0	False
60165243	Graduate School of Medicine, Tokyo	60170393	Graduate School of Medicine, Tokyo	1.0	False
60170292	Université Mohammed VI des Sciences et de la Santé (UM6SS), Casablanca	60291713	Université Mohammed VI des Sciences et de la Santé – UM6SS, Casablanca	1.0	False
60170292	Université Mohammed VI des Sciences et de la Santé, Casablanca	60291713	Université Mohammed VI des Sciences et de la Santé – UM6SS, Casablanca	0.9534625892455924	False
60172569	Tokyo Medical and Dental University, Dental Hospital, Tokyo	60283921	Tokyo Medical and Dental University Hospital, Tokyo	1.0	False
60172569	Tokyo Medical and Dental University, Dental Hospital, Tokyo	60284770	Tokyo Medical and Dental University Medical Hospital, Tokyo	1.0	False
60172569	Tokyo Medical and Dental University Dental Hospital, Tokyo	60283921	Tokyo Medical and Dental University Hospital, Tokyo	1.0	False
60172569	Tokyo Medical and Dental University Dental Hospital, Tokyo	60284770	Tokyo Medical and Dental University Medical Hospital, Tokyo	1.0	False
60171760	Lincolnshire Partnership NHS Foundation Trust, Lincoln	60172938	Lincolnshire Partnership and NHS Foundation Trust, Lincoln	1.0	False
60171759	Lincolnshire Community Health Services NHS Trust, Lincoln	60172937	Lincolnshire Community and Health Services NHS Trust, Lincoln	1.0	False
60172937	Lincolnshire Community and Health Services NHS Trust, Lincoln	60171759	Lincolnshire Community Health Services NHS Trust, Lincoln	1.0	False
60170158	Lincoln University, Lincoln	60006625	Lincoln University, Lincoln	1.0	False
60170158	Lincoln College, Lincoln	60005619	Lincoln College, Lincoln	1.0	False
60172938	Lincolnshire Partnership and NHS Foundation Trust, Lincoln	60171760	Lincolnshire Partnership NHS Foundation Trust, Lincoln	1.0	False
60171627	School of Nursing Midwifery, Tehran	60206596	School of Nursing & Midwifery, Tehran	1.0	False
60171627	School of Nursing and Midwifery, Tehran	60206596	School of Nursing & Midwifery, Tehran	1.0	False
60170811	School of Dentistry, Cardiff	60170431	School of Dentistry, Cardiff	1.0	False
60171613	School of Advanced Technologies in Medicine, Tehran	60206586	School of Advanced Technologies in Medicine, Tehran	1.0	False
60170431	School of Dentistry, Cardiff	60170811	School of Dentistry, Cardiff	1.0	False
60171622	School of Persian Medicine, Tehran	60224281	School of Persian Medicine, Tehran	1.0	False
60160411	School of Business and Management, London	60177637	School of Management & Business, London	1.0	False
60183196	School of Chinese Medicine, Hong Kong	60199589	School of Chinese Medicine, Hong Kong	1.0	False
60171619	School of Allied Medical Sciences, Tehran	60206606	School of Allied Medical Sciences, Tehran	1.0	False
60171626	School of Public Health, Tehran	60206605	School of Public Health, Tehran	1.0	False
60177637	School of Management & Business, London	60160411	School of Business and Management, London	1.0	False
60160778	Ipswich Hospital, Ipswich	60029684	Ipswich Hospital, Ipswich	1.0	False
60274958	College of Commerce, Cairo	60274403	College of Commerce, Cairo	1.0	False
60276437	College of Media, Cairo	60274995	College of Media, Cairo	1.0	False
60277121	College of Engineering & Technology Latakia, Arab Academy for Science, Technology and Maritime Transport Latakia Branch, Latakia	60275189	College of Maritime Transport and Technology, Arab Academy for Science, Technology and Maritime Transport Latakia Branch, Latakia	0.9534625892455924	False
60274982	College of Education, Cairo	60217037	College of Education, Cairo	1.0	False
60274403	College of Commerce, Cairo	60274958	College of Commerce, Cairo	1.0	False
60274995	College of Media, Cairo	60276437	College of Media, Cairo	1.0	False
60275990	College of Nursing, Cairo	60217117	College of Nursing, Cairo	1.0	False
60275189	College of Maritime Transport and Technology, Arab Academy for Science, Technology and Maritime Transport Latakia Branch, Latakia	60277121	College of Engineering & Technology Latakia, Arab Academy for Science, Technology and Maritime Transport Latakia Branch, Latakia	0.9534625892455924	False
